Track,Hours Played
"Serenade in C Major, Op. 48: IV. Finale (Tema Russo)",0.004476111111111111
"Sextett for Streicher in D Minor, Op. 70 (Souvenir de Florence): I. Adagio cantabile e con moto",0.35725944444444446
"Sextett for Streicher in D Minor, Op. 70 (Souvenir de Florence): II. Allegretto moderato",0.11355555555555556
"Sextett for Streicher in D Minor, Op. 70 (Souvenir de Florence): III. Allegro con spirito",0.26524000000000003
"Sextett for Streicher in D Minor, Op. 70 (Souvenir de Florence): IV. Allegro vivace",0.14325
"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse",0.041994166666666666
"Six Romances, Op. 6, TH 93: No. 5, Why? Moderato",0.03997777777777778
"Six Romances, Op. 6, TH 93: VI. None but the Lonely Heart (Arr. Elman)",0.05096666666666667
"Six Romances, Op. 73, TH 109: No. 6",0.04262222222222222
"Slavonic March, Op. 31, TH. 45: Moderato in modo di marcia funebre - Andante molto maestoso - Allegro risoluto",2.0645152777777778
"Slavonic March, Op. 31: Moderato in modo di marcia funebre - Andante molto maestoso - Allegro risoluto",0.16374055555555556
"Souvenir d'un lieu cher, Op. 42: I. Meditation (Arr. A.K. Glazunov for violin and orchestra)",0.15514083333333334
"Souvenir d'un lieu cher, Op. 42: II. Scherzo (Arr. A.K. Glazunov for violin and orchestra)",0.004324166666666666
"Souvenir de Florence in D Minor, Op. 70 TH 118: II. Adagio cantabile e con moto",0.005642777777777778
"Souvenir de Florence, Op. 70, TH 118: III. Allegro moderato - Live from Verbier Festival / 2013",0.2055627777777778
"Souvenir de Florence, Op. 70: I. Allegro con spirito",0.8205036111111111
"Souvenir de Florence, Op. 70: II. Adagio cantabile e con moto",0.4541427777777778
"Souvenir de Florence, Op. 70: III. Allegretto moderato",0.12527944444444444
"Souvenir de Florence, Op. 70: IV. Allegro vivace",0.11734972222222222
"Souvenir de Hapsal, Op. 2, TH 125: 1. Ruines d'un château",0.45050222222222225
"Souvenir de Hapsal, Op. 2, TH 125: 2. Scherzo",0.33070694444444443
"Souvenir de Hapsal, Op. 2, TH 125: 3. Chant sans paroles",0.40064944444444445
"Souvenir de Hapsal, Op. 2: No. 3. Song without Words in F Major",0.055370277777777775
"String Quartet No. 1 in D, Op. 11 - orchestral version: 2. Andante cantabile",0.194625
"String Quartet No. 2 in F Major, Op. 22, TH 112: I. Adagio - Moderato assai",0.004045555555555556
"Suite for Orchestra No. 4 in G Major, Op. 61, TH 34 ""Mozartiana"": 3. Preghiera",0.012540555555555555
"Swan Lake (Suite), Op. 20a, TH. 219: I. Scene - Swan Theme",0.10279833333333332
"Swan Lake (Suite), Op. 20a, TH. 219: II. Valse In A",0.010976111111111112
"Swan Lake (Suite), Op. 20a, TH. 219: III. Danse des petits cygnes",0.006185277777777777
"Swan Lake (Suite), Op. 20a, TH. 219: VI. Scène finale",0.0008577777777777777
"Swan Lake (Suite), Op.20a, TH 219: 1. Scene - Swan Theme",0.003302222222222222
"Swan Lake Suite, Op. 20: Scène",0.0005416666666666666
"Swan Lake Suite, Op. 20a, TH 219: I. Russian Dance. Moderato",0.043248055555555553
"Swan Lake Suite, Op. 20a, TH 219: I. Scène",0.05138888888888889
"Swan Lake, Ballet Suite, Op. 20: I. Scène (Lake in the Moonlight)",0.1152
"Swan Lake, Ballet Suite, Op. 20: II. Valse",0.004409722222222222
"Swan Lake, Op. 20 - Mariinsky Version / Act 1: Scene 2: Scène. Moderato",0.040218333333333335
"Swan Lake, Op. 20, Act II No. 13, Danses des cygnes: III. Tempo di valse",0.030648055555555557
"Swan Lake, Op. 20, TH 12: Introduction",0.08917
"Swan Lake, Op.20, TH.12 / Act 1: No. 6 Pas d'action und No. 7 Sujet",0.06407388888888889
"Swan Lake, Op.20, TH.12 / Act 1: No.1 Scène (Allegro giusto)",0.0491925
"Swan Lake, Op.20, TH.12 / Act 1: No.2 Valse (Corps de Ballet)",0.12121444444444444
"Swan Lake, Op.20, TH.12 / Act 1: No.3 Scène (Allegro moderato)",0.06509916666666667
"Swan Lake, Op.20, TH.12 / Act 1: No.4a Pas de trois: Intrada (Allegro)",0.04055555555555555
"Swan Lake, Op.20, TH.12 / Act 1: No.4b Pas de trois: Andante sostenuto",0.05555555555555555
"Swan Lake, Op.20, TH.12 / Act 1: No.4c Pas de trois: Allegro semplice",0.020851666666666668
"Swan Lake, Op.20, TH.12 / Act 1: No.4d Pas de trois: Moderato",0.0209
"Swan Lake, Op.20, TH.12 / Act 1: No.4e Pas de trois: Allegro",0.020470277777777778
"Swan Lake, Op.20, TH.12 / Act 1: No.4f Pas de trois: Coda (Allegro vivace)",0.02722222222222222
"Swan Lake, Op.20, TH.12 / Act 1: No.5 Pas de deux: a) Intrada-Valse - b) Andante",0.1288888888888889
"Swan Lake, Op.20, TH.12 / Act 1: No.5c Pas de deux: Valse",0.026825833333333333
"Swan Lake, Op.20, TH.12 / Act 1: No.5d Pas de deux: Coda (Allegro molto vivace)",0.03261833333333333
"Swan Lake, Op.20, TH.12 / Act 1: No.8 Danse des coupes (Tempo di polacca)",0.11356666666666666
"Swan Lake, Op.20, TH.12 / Act 1: No.9 Finale (Andante)",0.044025833333333333
"Swan Lake, Op.20, TH.12 / Act 2: No.10 Scène (Moderato)",0.042777777777777776
"Swan Lake, Op.20, TH.12 / Act 2: No.11 Scène (Allegro moderato)",0.09254805555555555
"Swan Lake, Op.20, TH.12 / Act 2: No.12 Scène (Allegro)",0.057729444444444444
"Swan Lake, Op.20, TH.12 / Act 2: No.13a Danse des cygnes: Valse",0.04027777777777778
"Swan Lake, Op.20, TH.12 / Act 2: No.13b Danse des cygnes: Odette solo/Première danse de la reine des cygnes (Moderato assai)",0.029351666666666668
"Swan Lake, Op.20, TH.12 / Act 2: No.13c Danse des cygnes: Valse",0.028425833333333334
"Swan Lake, Op.20, TH.12 / Act 2: No.13d Danse des petits cygnes (Allegro moderato)",0.02482222222222222
"Swan Lake, Op.20, TH.12 / Act 2: No.13e Danse des cygnes: Pas d'action: Odette et le prince/Deuxième danse de la reine des cygnes (Andante)",0.12244444444444444
"Swan Lake, Op.20, TH.12 / Act 2: No.13f Danse des cygnes: Danse générale (Valse)",0.023955555555555556
"Swan Lake, Op.20, TH.12 / Act 2: No.13g Danse des cygnes: Coda (Allegro vivace)",0.025025833333333334
"Swan Lake, Op.20, TH.12 / Act 2: No.14 Scène (Moderato)",0.04347388888888889
"Swan Lake, Op.20, TH.12 / Act 3: No.15 Danse de fançailles (Allegro giusto)",0.04361472222222222
"Swan Lake, Op.20, TH.12 / Act 3: No.16 Danses du corps de ballet et des nains (Moderato assai)",0.04739611111111111
"Swan Lake, Op.20, TH.12 / Act 3: No.17 Scène: Entrée des invités (Fanfares) et la valse (Allegro)",0.11112944444444445
"Swan Lake, Op.20, TH.12 / Act 3: No.18 Scène (Allegro)",0.02777027777777778
"Swan Lake, Op.20, TH.12 / Act 3: Pas de six: Intrada (moderato assai)",0.04470361111111111
"Swan Lake, Op.20, TH.12 / Act 3: Pas de six: Var. I (Allegro) und Var.II (Andante c.m.)",0.01766138888888889
"Swan Lake, Op.20, TH.12: Introduction",0.04863361111111111
"Symphony No. 1 In G Minor, Op. 13, TH.24 - ""Winter Reveries"": 1. Allegro tranquillo",0.7662116666666667
"Symphony No. 1 In G Minor, Op. 13, TH.24 - ""Winter Reveries"": 2. Adagio cantabile ma non tanto",0.7200883333333333
"Symphony No. 1 In G Minor, Op. 13, TH.24 - ""Winter Reveries"": 3. Scherzo (Allegro scherzando giocoso)",0.6647186111111111
"Symphony No. 1 In G Minor, Op. 13, TH.24 - ""Winter Reveries"": 4. Finale (Andante lugubre - Allegro maestoso)",0.7104647222222222
"Symphony No. 1 in G Minor, Op. 13 ""Winter Daydreams"": I. Dreams of a Winter Journey. Allegro tranquillo",0.01682777777777778
"Symphony No. 1 in G Minor, Op. 13, ""Winter Daydreams"": I. Allegro tranquillo (Dreams of a Winter Journey)",0.003598888888888889
"Symphony No. 1 in G Minor, Op. 13, TH.24 - ""Winter Reveries"": 1. Allegro tranquillo",0.03153888888888889
"Symphony No. 2 in C Minor, Op. 17 ""Little Russian"": I. Andante sostenuto - Allegro comodo",0.187975
"Symphony No. 2 in C Minor, Op. 17 ""Little Russian"": II. Andante marziale, quasi moderato",0.1153813888888889
"Symphony No. 2 in C Minor, Op. 17 ""Little Russian"": III. Scherzo. Allegro molto vivace",0.0905075
"Symphony No. 2 in C Minor, Op. 17 ""Little Russian"": IV. Finale. Moderato assai - Allegro vivo",0.16274083333333333
"Symphony No. 3 in D Major, Op. 29, TH 26 ""Polish"": I. Introduzione e Allegro. Moderato assai",0.05775583333333333
"Symphony No. 4 in F Minor, Op. 36, TH 27: 1. Andante sostenuto - Moderato con anima - Moderato assai, quasi andante - Allegro vivo",0.018295
"Symphony No. 4 in F Minor, Op. 36, TH 27: I. Andante sostenuto - Moderato con anima",0.7118074999999999
"Symphony No. 4 in F Minor, Op. 36, TH 27: II. Andantino in modo di canzona",0.550443888888889
"Symphony No. 4 in F Minor, Op. 36, TH 27: III. Scherzo. Pizzicato ostinato. Allegro",0.21003055555555555
"Symphony No. 4 in F Minor, Op. 36, TH 27: IV. Finale. Allegro con fuoco",0.43409055555555554
"Symphony No. 4 in F Minor, Op. 36, TH. 27: I. Andante sostenuto - Moderato con anima - Moderato assai, quasi Andante - Allegro vivo",0.34831222222222225
"Symphony No. 4 in F Minor, Op. 36, TH. 27: II. Andantino in modo di canzone",0.15550805555555555
"Symphony No. 4 in F Minor, Op. 36, TH. 27: III. Scherzo. Pizzicato ostinato - Allegro",0.19445166666666666
"Symphony No. 4 in F Minor, Op. 36, TH. 27: IV. Finale (Allegro con fuoco)",0.26439972222222224
"Symphony No. 5 in E Minor, Op. 64, TH. 29: I. Andante - Allegro con anima",1.824988611111111
"Symphony No. 5 in E Minor, Op. 64, TH. 29: II. Andante cantabile, con alcuna licenza - Moderato con anima",0.7941777777777778
"Symphony No. 5 in E Minor, Op. 64, TH. 29: III. Valse (Allegro moderato)",0.3660888888888889
"Symphony No. 5 in E Minor, Op. 64, TH. 29: IV. Finale (Andante maestoso - Allegro vivace)",1.0909177777777777
"Symphony No. 5 in E Minor, Op. 64: I. Andante - Allegro con anima",0.08322305555555555
"Symphony No. 5 in E Minor, Op. 64: I. Andante – Allegro con anima",0.44776361111111107
"Symphony No. 5 in E Minor, Op. 64: II. Andante cantabile, con alcuna licenza",0.5221541666666667
"Symphony No. 5 in E Minor, Op. 64: III. Valse. Allegro moderato",0.20040722222222224
"Symphony No. 5 in E Minor, Op. 64: IV. Finale. Andante maestoso – Allegro vivace – Moderato assai e molto maestoso – Presto – Molto meno mosso",0.40013888888888893
"Symphony No. 6 in B Minor, Op. 74, TH 30 ""Pathétique"": I. Adagio - Allegro non troppo",0.6014297222222222
"Symphony No. 6 in B Minor, Op. 74, TH 30 ""Pathétique"": II. Allegro con grazia",0.2693405555555556
"Symphony No. 6 in B Minor, Op. 74, TH 30 ""Pathétique"": III. Allegro molto vivace",0.2780588888888889
"Symphony No. 6 in B Minor, Op. 74, TH 30 ""Pathétique"": IV. Finale (Adagio lamentoso - Andante)",0.32722944444444446
"Symphony No. 6 in B Minor, Op. 74, TH. 30 ""Pathétique"": II. Allegro con grazia",0.0006041666666666667
"Symphony No.4 In F Minor, Op.36, TH.27: 1. Andante sostenuto - Moderato con anima - Moderato assai, quasi Andante - Allegro vivo",0.8266525
"Symphony No.4 In F Minor, Op.36, TH.27: 2. Andantino in modo di canzone",0.25443444444444446
"Symphony No.4 In F Minor, Op.36, TH.27: 3. Scherzo. Pizzicato ostinato - Allegro",0.09669805555555555
"Symphony No.4 In F Minor, Op.36, TH.27: 4. Finale (Allegro con fuoco)",0.13152583333333334
"Symphony No.5 In E Minor, Op.64, TH.29: 1. Andante - Allegro con anima",0.03704222222222222
"Sérénade mélancolique, Op. 26, TH 56: Serenade melancolique (Melancholy Serenade), Op. 26",0.15734722222222222
"Tchaikovsky / Orch. Lanchbery: The Nutcracker, Op. 71, Act II: Gigue",0.04068861111111111
Tchaikovsky: Aveu passionné,0.012051666666666667
Tchaikovsky: Impromptu-Caprice in G Major,0.040127222222222224
"Tchaikovsky: Piano Concerto No. 3 in E-Flat Major, Op. Posth. 75",0.2745813888888889
"Tchaikovsky: String Quartet No. 1 in D Major, Op. 11: II. Andante cantabile (Version for String Orchestra)",0.003638611111111111
"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",0.046351666666666666
"Tchaikovsky: Swan Lake, Op. 20, Act 1: Introduction - No. 1, Scene. Allegro giusto",0.001336111111111111
"Tchaikovsky: Swan Lake, Op. 20, Act 1: No. 2, Waltz",0.0018702777777777778
"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",0.09560555555555555
"Tchaikovsky: Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": I. Adagio - Allegro non troppo",0.0029347222222222222
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 1, Decoration of the Christmas Tree",0.06317027777777778
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March",0.08041833333333334
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",0.07884055555555555
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 4, Dancing Scene. Arrival of Drosselmeyer",0.1864775
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 5, Scene and Grandfather Dance",0.29447
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 6, Clara and the Nutcracker",0.3252977777777778
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 7, The Battle",0.16895027777777777
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 2: No. 8, The Forest of Fir Trees in Winter. Journey Through the Snow",0.1983738888888889
"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 2: No. 9, Waltz of the Snowflakes",0.32372222222222224
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 10, The Enchanted Palace of Confiturembourg, the Kingdom of Sweets",0.21268138888888888
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 11, Arrival of Clara and the Nutcracker",0.23493305555555555
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12a, Divertissement. Chocolate, Spanish Dance",0.05965555555555556
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12b, Divertissement. Coffee, Arabian Dance",0.1198375
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12c, Divertissement. Tea, Chinese Dance",0.04327111111111111
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",0.037822222222222215
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12e, Divertissement. Dance of the Reed-Flutes",0.07954805555555555
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12f, Divertissement. Mother Gigogne and the Clowns",0.09082944444444443
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",0.34634055555555554
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",0.16817027777777777
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14b, Pas de deux. Variation I ""Tarantella""",0.02209611111111111
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",0.07655916666666668
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14d, Pas de deux. Coda",0.04423694444444445
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 15, Final Waltz and Apotheosis",0.17880027777777777
"Tchaikovsky: The Nutcracker, Op. 71: Miniature Overture",0.11092222222222223
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 5, Scene. Allegro vivo",0.11636416666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 6, Waltz",0.08291833333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 7, Scene. Andante",0.0297925
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8a, Pas d'action. Rose Adagio",0.10325166666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8b, Pas d'action. Dances of the Maids of Honour and Pages",0.033514722222222224
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8c, Pas d'action. Aurora's Variation",0.05870722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8d, Pas d'action. Coda",0.04178888888888889
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 9, Finale",0.1268
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 10, Entr'acte and Scene",0.04575166666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 11, Blind Man's Buff",0.028096944444444445
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12a, Scene. Moderato",0.014429722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12b, Dance of the Duchesses",0.015211111111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12c, Dance of the Baronesses",0.014814722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12d, Dance of the Countesses",0.010966666666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12e, Dance of the Marchionesses",0.0129
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 13a, Farandole. Scene",0.004451944444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 13b, Farandole. Dance",0.02678888888888889
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 14, Scene. Allegro con spirito",0.08982583333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 15a, Pas d'action. Scene of Aurora and Désiré",0.091
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 15b, Pas d'action. Aurora's Variation",0.022833333333333334
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 15c, Pas d'action. Coda",0.02485916666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 16, Scene. Allegro agitato",0.012036944444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 17, Panorama",0.06684444444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 2: No. 18, Entr'acte. Andante",0.1
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 2: No. 19, Symphonic Entr'acte ""Sleep""",0.12868527777777777
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 2: No. 20, Finale",0.039925833333333334
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 22, Polonaise",0.07612972222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23a, Pas de quatre. Allegro non tanto",0.03527416666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23b, Pas de quatre. Variation I ""The Gold Fairy""",0.018214722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23c, Pas de quatre. Variation II ""The Silver Fairy""",0.01361111111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23d, Pas de quatre. Variation III ""The Sapphire Fairy""",0.012329722222222223
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23e, Pas de quatre. Variation IV ""The Diamond Fairy""",0.012266666666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23f, Pas de quatre. Coda",0.0125925
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 24, Pas de caractère. Puss-in-Boots and the White Cat",0.031525833333333336
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25a, Pas de quatre. Adagio",0.033529722222222225
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25b, Pas de quatre. Variation I ""Cinderella and Prince Fortuné""",0.015948055555555556
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25c, Pas de quatre. Variation II ""The Blue Bird and Princess Florine""",0.013025833333333334
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25d, Pas de quatre. Coda",0.023311111111111112
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 26a, Pas de caractère. Little Red Riding-Hood and the Wolf",0.02268138888888889
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 26b, Pas de caractère. Cinderella and Prince Fortuné",0.04335555555555556
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28b, Pas de deux. Entrance",0.028059166666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28c, Pas de deux. Adagio",0.07773694444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28d, Pas de deux. Variation I ""Prince Désiré""",0.017374166666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28e, Pas de deux. Variation II ""Aurora""",0.03222972222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28f, Pas de deux. Coda",0.022433333333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 30a, Finale",0.09547027777777778
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 30b, Apotheosis",0.039559166666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 1, Marche de salon",0.16913333333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 2, Entrance of the Fairies - Scène dansante",0.1484961111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3a, Pas de six. Introduction",0.020385
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3b, Pas de six. Grand adage",0.1283036111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3c, Pas de six. Variation I ""Candide""",0.030148055555555553
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3d, Pas de six. Variation II ""Coulante, the Fairy of Blooming Wheat""",0.01916277777777778
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3e, Pas de six. Variation III ""Breadcrumb""",0.03264444444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3f, Pas de six. Variation IV ""The Singing Canary""",0.016651666666666665
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3g, Pas de six. Variation V ""Violante""",0.034022222222222225
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3h, Pas de six. Variation VI ""The Lilac Fairy""",0.033348055555555554
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3i, Pas de six. Coda",0.05037027777777778
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 4, Finale",0.28603694444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66: Introduction",0.1037575
"The Nutcracker (Suite), Op. 71a, TH 35: 1. Miniature Overture. Allegro giusto",0.03866611111111111
"The Nutcracker (Suite), Op. 71a, TH 35: 2b. Dance of the Sugar-Plum Fairy. Andante ma non troppo",0.0274
"The Nutcracker (Suite), Op. 71a, TH 35: 2c. Russian Dance. Trepak. Tempo di Trepak, molto vivace",0.001048888888888889
"The Nutcracker (Suite), Op. 71a, TH 35: 2d. Arabian Dance. Allegretto",0.0498175
"The Nutcracker (Suite), Op. 71a, TH 35: 2f. Dance of the Reed-Pipes. Moderato assai",0.04346277777777778
"The Nutcracker (Suite), Op. 71a, TH. 35: I. Miniature Overture",0.24764416666666667
"The Nutcracker (Suite), Op. 71a, TH. 35: II. Danses caractéristiques a. Marche (Tempo di marcia viva)",0.07722222222222222
"The Nutcracker (Suite), Op. 71a, TH. 35: III. Valse des fleurs (Tempo di Valse)",0.23574055555555556
"The Nutcracker (Suite), Op. 71a, TH. 35: III. Waltz of the Flowers",0.22768638888888887
"The Nutcracker (Suite), Op. 71a, TH. 35: IIa. March",0.083465
"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",0.07685194444444446
"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Danse de la fée-Dragée (Andante non troppo)",0.06407388888888889
"The Nutcracker (Suite), Op. 71a, TH. 35: IIc. Danse russe Trépak (Tempo di Trépak, molto vivace)",0.03647916666666667
"The Nutcracker (Suite), Op. 71a, TH. 35: IIc. Russian Dance (Trepak)",0.03888888888888889
"The Nutcracker (Suite), Op. 71a, TH. 35: IId. Arabian Dance (Coffee)",0.12555555555555556
"The Nutcracker (Suite), Op. 71a, TH. 35: IId. Danse arabe (Allegretto)",0.062045
"The Nutcracker (Suite), Op. 71a, TH. 35: IIe. Chinese Dance (Tea)",0.04111111111111111
"The Nutcracker (Suite), Op. 71a, TH. 35: IIe. Danse chinoise (Allegro moderato)",0.021666666666666667
"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",0.08611111111111111
"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Danse des mirlitons (Moderato assai)",0.04242777777777777
"The Nutcracker Suite, Op. 71a, TH 35: I. Ouverture miniature. Allegro giusto",0.05685166666666667
"The Nutcracker Suite, Op. 71a: II. Danses caractéristiques: b) Danse de la Fée Dragée. Andante non troppo",0.028062777777777777
"The Nutcracker, Act II: Dance of Sugar Plum Fairy",0.15666666666666668
"The Nutcracker, Op. 71, TH 14 / Act 1: 3. Children's Galop and Entry of the Parents (Arr. Piano)",0.0008913888888888889
"The Nutcracker, Op. 71, TH 14 / Act 1: 4. Dance Scene - Drosselmeyer's Presents (Arr. Piano)",0.09222222222222222
"The Nutcracker, Op. 71, TH 14 / Act 1: 5. Scene - Grandfather Dance (Arr. Piano)",0.11532916666666666
"The Nutcracker, Op. 71, TH 14 / Act 1: 6. Departure of the Guests - Clara and the Nutcracker (Arr. Piano)",0.11414444444444445
"The Nutcracker, Op. 71, TH 14 / Act 1: 7. The Battle (Arr. Piano)",0.05564527777777778
"The Nutcracker, Op. 71, TH 14 / Act 1: 8. A Pine Forest in Winter (Arr. Piano)",0.07335916666666667
"The Nutcracker, Op. 71, TH 14 / Act 1: 9. Waltz of the Snowflakes (Arr. Piano)",0.08070277777777778
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 1 Decoration and Illumination of the Christmas Tree - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.014150555555555555
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 2 March - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.040385
